player_id,given_name,family_name,birth_date,pan_wd_id,pan_wp_id,pan_slug,pan_name,pan_occupation,match_method
P-12676,Ferenc,Puskás,1927-04-02,Q482931,205150,Ferenc_Puskás,Ferenc Puskás,SOCCER PLAYER,slug_exacto
P-82931,Lajos,Puskás,1944-08-03,,,,,,sin_match
P-77765,László,Pusztai,1946-03-01,,,,,,sin_match
P-81829,Victor,Putmans,1914-05-29,,,,,,sin_match
P-51089,Carles,Puyol,1978-04-13,Q17158,1354745,Carles_Puyol,Carles Puyol,SOCCER PLAYER,slug_exacto
P-59828,Anatoliy,Puzach,1941-06-03,,,,,,sin_match
P-08785,Andrey,Pyatnitsky,1967-09-27,Q2711518,6093159,Andrey_Pyatnitsky,Andrey Pyatnitsky,SOCCER PLAYER,slug_exacto
P-37090,Andriy,Pyatov,1984-06-28,Q215297,5154385,Andriy_Pyatov,Andriy Pyatov,SOCCER PLAYER,slug_exacto
P-57174,Basim,Qasim,1963-03-22,,,,,,sin_match
P-68056,Hong,Qi,1976-06-03,Q2735314,5962259,Qi_Hong,Qi Hong,SOCCER PLAYER,slug_exacto
P-57338,Bo,Qu,1981-07-15,Q483636,5572794,Qu_Bo_(footballer),Qu Bo,SOCCER PLAYER,slug_exacto
P-01045,Fabio,Quagliarella,1983-01-31,Q45900,5960165,Fabio_Quagliarella,Fabio Quagliarella,SOCCER PLAYER,slug_exacto
P-95670,Ricardo,Quaresma,1983-09-26,Q188241,800594,Ricardo_Quaresma,Ricardo Quaresma,SOCCER PLAYER,slug_exacto
P-23035,Daniel,Quaye,1980-12-25,Q1162219,5315764,Daniel_Quaye,Daniel Quaye,SOCCER PLAYER,slug_exacto
P-42555,René-Pierre,Quentin,1943-08-05,Q2002211,5194338,René-Pierre_Quentin,René-Pierre Quentin,SOCCER PLAYER,slug_exacto
P-14226,Yvan,Quentin,1970-05-02,Q666854,5298407,Yvan_Quentin,Yvan Quentin,SOCCER PLAYER,slug_exacto
P-94706,Alfredo,Quesada,1949-09-22,Q2635170,33288109,Alfredo_Quesada,Alfredo Quesada,SOCCER PLAYER,slug_exacto
P-65985,Vladimir,Quesada,1966-05-12,,,,,,sin_match
P-86534,not applicable,Quim,1975-11-13,Q206247,682734,"Quim_(footballer,_born_1975)",Quim,SOCCER PLAYER,slug_exacto
P-75156,Roger,Quinche,1922-07-22,,,,,,sin_match
P-87531,Jacinto,Quincoces,1905-07-17,Q529087,7526310,Jacinto_Quincoces,Jacinto Quincoces,SOCCER PLAYER,slug_exacto
P-99707,not applicable,Quini,1949-09-23,Q379756,2327190,Quini,Quini,SOCCER PLAYER,slug_exacto
P-23905,Jimmy,Quinn,1959-11-18,,,,,,sin_match
P-51629,Niall,Quinn,1966-10-06,Q335831,605913,Niall_Quinn,Niall Quinn,SOCCER PLAYER,slug_exacto
P-08526,Julio,Quintana,1904-07-13,Q1770954,33221852,Julio_Quintana,Julio Quintana,SOCCER PLAYER,slug_exacto
P-02166,José,Quintanilla,1947-10-29,,,,,,sin_match
P-78049,Alberto,Quintano,1946-04-26,Q2118034,20710765,Alberto_Quintano,Alberto Quintano,SOCCER PLAYER,slug_exacto
P-14499,Juan Fernando,Quintero,1993-01-18,Q2092409,34314264,Juan_Fernando_Quintero,Juan Fernando Quintero,SOCCER PLAYER,slug_exacto
P-74977,Gustavo,Quinteros,1965-02-15,Q2564697,3637445,Gustavo_Quinteros,Gustavo Quinteros,SOCCER PLAYER,slug_exacto
P-28996,Fernando,Quirarte,1956-05-17,Q958304,13883265,Fernando_Quirarte,Fernando Quirarte,SOCCER PLAYER,slug_exacto
P-07978,Ramón,Quiroga,1950-07-23,Q2718604,7223356,Ramón_Quiroga,Ramón Quiroga,SOCCER PLAYER,slug_exacto
P-79097,René,Quitral,1924-09-15,,,,,,sin_match
P-88110,Albert,Quixall,1933-08-09,Q2635506,1796308,Albert_Quixall,Albert Quixall,SOCCER PLAYER,slug_exacto
P-17302,Ole,Qvist,1950-02-25,Q642566,3753669,Ole_Qvist,Ole Qvist,SOCCER PLAYER,slug_exacto
P-02094,Tibor,Rab,1955-10-02,,,,,,sin_match
P-57401,Adrien,Rabiot,1995-04-03,Q18962,36836604,Adrien_Rabiot,Adrien Rabiot,SOCCER PLAYER,slug_exacto
P-96497,Mohammed,Rabiu,1989-12-31,Q44748,16277577,Mohammed_Rabiu,Mohammed Rabiu,SOCCER PLAYER,slug_exacto
P-09530,Uroš,Račić,1998-03-17,Q24084219,50542476,Uroš_Račić,Uroš Račić,SOCCER PLAYER,slug_exacto
P-11430,Serge,Racine,1951-10-09,,,,,,sin_match
P-31841,Antonio,Rada,1937-06-13,Q3620082,16544093,Antonio_Rada,Antonio Rada,SOCCER PLAYER,slug_exacto
P-67185,Petar,Radaković,1937-02-02,Q2607898,17256774,Petar_Radaković,Petar Radaković,SOCCER PLAYER,slug_exacto
P-42532,Dmitri,Radchenko,1970-12-02,Q612236,6093211,Dmitri_Radchenko,Dmitri Radchenko,SOCCER PLAYER,slug_exacto
P-56543,Lucas,Radebe,1969-04-12,Q349473,1155382,Lucas_Radebe,Lucas Radebe,SOCCER PLAYER,slug_exacto
P-37600,Ahmed,Radhi,1964-03-21,Q401433,38074280,Ahmed_Radhi,Ahmed Radhi,SOCCER PLAYER,slug_exacto
P-11175,Luigi,Radice,1935-01-15,Q1280931,7396065,Luigi_Radice,Luigi Radice,SOCCER PLAYER,slug_exacto
P-20020,Libor,Radimec,1950-05-22,Q1373612,5363048,Libor_Radimec,Libor Radimec,SOCCER PLAYER,slug_exacto
P-52481,Arkadiusz,Radomski,1977-06-27,Q472314,5283183,Arkadiusz_Radomski,Arkadiusz Radomski,SOCCER PLAYER,slug_exacto
P-79900,Nemanja,Radonjić,1996-02-15,Q23771922,49968919,Nemanja_Radonjić,Nemanja Radonjić,SOCCER PLAYER,slug_exacto
P-06159,Aleksandar,Radosavljević,1979-04-25,Q329542,12497639,"Aleksandar_Radosavljević_(footballer,_born_1979)",Aleksandar Radosavljević,SOCCER PLAYER,slug_exacto
P-25779,Predrag,Radosavljević,1963-06-24,Q944999,1009109,Preki,Preki,SOCCER PLAYER,slug_exacto
P-44453,Nikola,Radović,1933-03-10,Q2638608,26125272,Nikola_Radović,Nikola Radović,SOCCER PLAYER,slug_exacto
P-70887,Ivo,Radovniković,1918-02-09,Q930180,26080389,Ivo_Radovniković,Ivo Radovniković,SOCCER PLAYER,slug_exacto
P-04931,Necula,Răducanu,1946-05-10,,,,,,sin_match
P-69340,Florin,Răducioiu,1970-03-17,Q358783,3926661,Florin_Răducioiu,Florin Răducioiu,SOCCER PLAYER,slug_exacto
P-01246,Ismail,Rafaat,1908-01-01,,,,,,sin_match
P-07972,László,Raffinsky,1905-04-23,Q1063390,18109920,László_Raffinsky,László Raffinsky,SOCCER PLAYER,slug_exacto
P-17740,Rudolf,Raftl,1911-02-07,Q677111,25725061,Rudolf_Raftl,Rudolf Raftl,SOCCER PLAYER,slug_exacto
P-07554,Randy,Ragan,1959-06-07,,,,,,sin_match
P-46831,Guillermo,Ragazzone,1956-01-05,,,,,,sin_match
P-48383,Hassan,Raghab,1909-01-01,,,,,,sin_match
P-94579,Baba,Rahman,1994-07-02,Q317389,36192884,Baba_Rahman,Baba Rahman,SOCCER PLAYER,slug_exacto
P-15489,Bakhtiar,Rahmani,1991-09-23,Q4849410,27155921,Bakhtiar_Rahmani,Bakhtiar Rahmani,SOCCER PLAYER,slug_exacto
P-08136,Helmut,Rahn,1929-08-16,Q60691,205152,Helmut_Rahn,Helmut Rahn,SOCCER PLAYER,slug_exacto
P-93701,Uwe,Rahn,1962-05-21,Q47470,7236901,Uwe_Rahn,Uwe Rahn,SOCCER PLAYER,slug_exacto
P-93386,not applicable,Raí,1965-05-15,Q312895,2925256,Raí,Raí,SOCCER PLAYER,slug_exacto
P-24259,Zdravko,Rajkov,1927-12-05,Q169163,12446989,Zdravko_Rajkov,Zdravko Rajkov,SOCCER PLAYER,slug_exacto
P-35773,Predrag,Rajković,1995-10-31,Q10556299,38906671,Predrag_Rajković,Predrag Rajković,SOCCER PLAYER,slug_exacto
P-88804,Kiril,Rakarov,1932-05-24,Q654087,7962099,Kiril_Rakarov,Kiril Rakarov,SOCCER PLAYER,slug_exacto
P-65979,Ivan,Rakitić,1988-03-10,Q115453,5748748,Ivan_Rakitić,Ivan Rakitić,SOCCER PLAYER,slug_exacto
P-30138,Gyula,Rákosi,1938-10-09,Q838713,16493346,Gyula_Rákosi,Gyula Rákosi,SOCCER PLAYER,slug_exacto
P-72288,Antoni,Ramallets,1924-06-04,Q536867,3628232,Antoni_Ramallets,Antoni Ramallets,SOCCER PLAYER,slug_exacto
P-97920,William,Ramallo,1963-07-04,,,,,,sin_match
P-59735,Ulrich,Ramé,1972-09-19,Q225254,5154934,Ulrich_Ramé,Ulrich Ramé,SOCCER PLAYER,slug_exacto
P-57588,Carsten,Ramelow,1974-03-20,Q435065,198376,Carsten_Ramelow,Carsten Ramelow,SOCCER PLAYER,slug_exacto
P-40789,Adil,Rami,1985-12-27,Q1909,15473581,Adil_Rami,Adil Rami,SOCCER PLAYER,slug_exacto
P-86499,not applicable,Ramires,1987-03-24,Q204407,13211909,Ramires,Ramires,SOCCER PLAYER,slug_exacto
P-34676,César,Ramírez,1977-03-21,Q2435398,4086999,César_Augusto_Ramírez,César Augusto Ramírez,SOCCER PLAYER,slug_exacto
P-79723,Gastón,Ramírez,1990-12-02,Q437673,29500719,Gastón_Ramírez,Gastón Ramírez,SOCCER PLAYER,slug_exacto
P-98252,Jaime,Ramírez,1931-08-14,Q125860,18749280,Jaime_Ramírez,Jaime Ramírez,SOCCER PLAYER,api_qid
P-61561,Marcelo,Ramírez,1965-05-29,Q972217,5309739,Marcelo_Ramírez,Marcelo Ramírez,SOCCER PLAYER,slug_exacto
P-30572,Miguel,Ramírez,1970-06-11,Q2732131,5309626,Miguel_Ramírez,Miguel Ramírez,SOCCER PLAYER,slug_exacto
P-39347,Moisés,Ramírez,2000-09-09,Q60842106,65374504,Moisés_Ramírez,Moisés Ramírez,SOCCER PLAYER,slug_exacto
P-06141,Orlando,Ramírez,1943-05-07,,,,,,sin_match
P-27437,Oscar,Ramírez,1964-12-08,Q428402,2779064,Óscar_Ramírez_(footballer),Óscar Ramírez,SOCCER PLAYER,api_qid
P-51451,Oswaldo,Ramírez,1947-03-29,Q1120675,12122318,Oswaldo_Ramírez,Oswaldo Ramírez,SOCCER PLAYER,slug_exacto
P-21741,Ramón,Ramírez,1969-12-05,Q956482,1360541,Ramón_Ramírez_(footballer),Ramón Ramírez,SOCCER PLAYER,slug_exacto
P-41807,Luis,Ramírez Zapata,1954-01-06,Q641672,4945433,Luis_Ramírez_Zapata,Luis Ramírez Zapata,SOCCER PLAYER,slug_exacto
P-73564,Adrián,Ramos,1986-01-22,Q370348,12551239,Adrián_Ramos,Adrián Ramos,SOCCER PLAYER,slug_exacto
P-70241,Christian,Ramos,1988-11-04,Q2480977,32266008,Christian_Ramos,Christian Ramos,SOCCER PLAYER,slug_exacto
P-04466,Eduardo,Ramos,1949-11-08,,,,,,sin_match
P-41647,Gonçalo,Ramos,2001-06-20,Q60621615,59670253,Gonçalo_Ramos,Gonçalo Ramos,SOCCER PLAYER,slug_exacto
P-98414,Luis,Ramos,1939-10-09,,,,,,sin_match
P-09423,Mauricio,Ramos,1969-09-23,,,,,,sin_match
P-34782,Mauro,Ramos,1930-08-30,Q463460,3140990,Mauro_Ramos,Mauro Ramos,SOCCER PLAYER,slug_exacto
P-89177,Sergio,Ramos,1986-03-30,Q483309,2424743,Sergio_Ramos,Sergio Ramos,SOCCER PLAYER,slug_exacto
P-07720,Tab,Ramos,1966-09-21,Q1341224,895427,Tab_Ramos,Tab Ramos,SOCCER PLAYER,slug_exacto
P-97584,Venancio,Ramos,1959-06-20,Q977220,8917218,Venancio_Ramos,Venancio Ramos,SOCCER PLAYER,slug_exacto
P-62368,Aaron,Ramsdale,1998-05-14,Q27967807,52471236,Aaron_Ramsdale,Aaron Ramsdale,SOCCER PLAYER,slug_exacto
P-86951,Aaron,Ramsey,1990-12-26,Q213427,10983884,Aaron_Ramsey,Aaron Ramsey,SOCCER PLAYER,slug_exacto
P-02061,Alf,Ramsey,1920-01-22,Q311029,413271,Alf_Ramsey,Alf Ramsey,SOCCER PLAYER,slug_exacto
P-99479,Paul,Ramsey,1962-09-03,,,,,,sin_match
P-53055,Ahmed,Ramzy,1965-10-25,,,,,,sin_match
P-11562,Hany,Ramzy,1969-03-10,Q950682,2106276,Hany_Ramzy,Hany Ramzy,SOCCER PLAYER,slug_exacto
P-64532,Víctor,Rangel,1957-03-11,Q726844,16082060,Víctor_Rangel_(Mexican_footballer),Víctor Rangel,SOCCER PLAYER,slug_exacto
P-55293,Milan,Rapaić,1973-08-16,Q352297,733308,Milan_Rapaić,Milan Rapaić,SOCCER PLAYER,slug_exacto
P-83169,not applicable,Raphinha,1996-12-14,Q28861547,53347136,"Raphinha_(footballer,_born_1996)",Raphinha,SOCCER PLAYER,api_qid
P-57295,Herman,Rapp,not available,,,,,,sin_match
P-59837,Marcus,Rashford,1997-10-31,Q22951255,49547315,Marcus_Rashford,Marcus Rashford,SOCCER PLAYER,slug_exacto
P-21451,Grzegorz,Rasiak,1979-01-12,Q444453,2589945,Grzegorz_Rasiak,Grzegorz Rasiak,SOCCER PLAYER,slug_exacto
P-92937,Gheorghe,Rășinaru,1915-02-10,,,,,,sin_match
P-06115,Troels,Rasmussen,1961-07-04,Q222206,6838622,Troels_Rasmussen,Troels Rasmussen,SOCCER PLAYER,slug_exacto
P-16126,Vasyl,Rats,1961-04-25,Q551869,7819396,Vasyl_Rats,Vasyl Rats,SOCCER PLAYER,slug_exacto
P-92300,Antonio,Rattín,1937-05-16,Q604553,3212460,Antonio_Rattín,Antonio Rattín,SOCCER PLAYER,slug_exacto
P-55586,Oscar,Rauch,1914-03-20,,,,,,sin_match
P-24556,not applicable,Raúl,1977-06-27,Q11576,347480,Raúl_(footballer),Raúl,SOCCER PLAYER,slug_exacto
P-20804,David,Raum,1998-04-22,Q28540571,53010738,David_Raum,David Raum,SOCCER PLAYER,slug_exacto
P-27048,Pietro,Rava,1916-01-21,Q378122,7739278,Pietro_Rava,Pietro Rava,SOCCER PLAYER,slug_exacto
P-94051,Thomas,Ravelli,1959-08-13,Q313710,749543,Thomas_Ravelli,Thomas Ravelli,SOCCER PLAYER,slug_exacto
P-33433,David,Raya,1995-09-15,Q19665907,46313438,David_Raya,David Raya,SOCCER PLAYER,slug_exacto
P-65484,Cayetano,Ré,1938-02-07,Q598115,4679844,Cayetano_Ré,Cayetano Ré,SOCCER PLAYER,slug_exacto
P-58264,Luciano,Re Cecconi,1948-12-01,Q980076,5404852,Luciano_Re_Cecconi,Luciano Re Cecconi,SOCCER PLAYER,slug_exacto
P-33683,Roy,Rea,1934-11-28,,,,,,sin_match
P-26367,Tim,Ream,1987-10-05,Q716113,25828484,Tim_Ream,Tim Ream,SOCCER PLAYER,slug_exacto
P-69217,Djorkaeff,Reasco,1999-01-18,Q94535575,68915203,Djorkaeff_Reasco,Djorkaeff Reasco,SOCCER PLAYER,slug_exacto
P-61229,Néicer,Reasco,1977-07-23,Q617745,5275673,Néicer_Reasco,Néicer Reasco,SOCCER PLAYER,slug_exacto
P-44463,Ante,Rebić,1993-09-21,Q3209607,33702008,Ante_Rebić,Ante Rebić,SOCCER PLAYER,slug_exacto
P-56553,Serhii,Rebrov,1974-06-03,Q296992,2606164,Serhiy_Rebrov,Serhiy Rebrov,SOCCER PLAYER,api_qid
P-61478,Rüştü,Reçber,1973-05-10,Q201900,345255,Rüştü_Reçber,Rüştü Reçber,SOCCER PLAYER,slug_exacto
P-98609,Carlos,Recinos,1950-06-30,,,,,,sin_match
P-66684,Álvaro,Recoba,1976-03-17,Q204108,1528264,Álvaro_Recoba,Álvaro Recoba,SOCCER PLAYER,slug_exacto
P-63026,Emilio,Recoba,1904-11-03,Q142813,16582799,Emilio_Recoba,Emilio Recoba,SOCCER PLAYER,slug_exacto
P-02405,Bernardo,Redín,1963-02-26,Q572497,10227917,Bernardo_Redín,Bernardo Redín,SOCCER PLAYER,slug_exacto
P-30596,Andrew,Redmayne,1989-01-13,Q436144,19563836,Andrew_Redmayne,Andrew Redmayne,SOCCER PLAYER,slug_exacto
P-94011,Mircea,Rednic,1962-04-09,Q515750,5222967,Mircea_Rednic,Mircea Rednic,COACH,slug_exacto
P-78898,Fernando,Redondo,1969-06-06,Q295456,816172,Fernando_Redondo,Fernando Redondo,SOCCER PLAYER,slug_exacto
P-68379,David,Regis,1968-12-02,Q741805,1794980,David_Regis,David Regis,SOCCER PLAYER,slug_exacto
P-40752,Luis,Regueiro,1908-07-01,Q704337,7294998,Luis_Regueiro,Luis Regueiro,SOCCER PLAYER,slug_exacto
P-93728,Luis,Regueiro,1943-12-22,Q1565534,33228066,Luis_Regueiro_(Mexican_footballer),Luis Regueiro,SOCCER PLAYER,slug_exacto
P-46554,Mario,Regueiro,1978-09-14,Q361439,4732567,Mario_Regueiro,Mario Regueiro,SOCCER PLAYER,slug_exacto
P-71726,Marko,Rehmer,1972-04-29,Q549542,4776228,Marko_Rehmer,Marko Rehmer,SOCCER PLAYER,slug_exacto
P-80132,Stefan,Rehn,1966-09-22,Q703399,2149974,Stefan_Rehn,Stefan Rehn,SOCCER PLAYER,slug_exacto
P-53735,Peter,Reid,1956-06-20,Q360514,263475,Peter_Reid,Peter Reid,SOCCER PLAYER,slug_exacto
P-19727,Steven,Reid,1981-03-10,Q334693,1364081,Steven_Reid,Steven Reid,SOCCER PLAYER,slug_exacto
P-57058,Winston,Reid,1988-07-03,Q150289,4396259,Winston_Reid,Winston Reid,SOCCER PLAYER,slug_exacto
P-59058,Severino,Reija,1938-11-25,Q290615,5193716,Severino_Reija,Severino Reija,SOCCER PLAYER,slug_exacto
P-24116,Jack,Reilly,1945-08-27,,,,,,sin_match
P-98896,Theodor,Reimann,1921-02-10,,,,,,sin_match
P-45285,Miguel,Reina,1946-01-24,Q459238,7641351,Miguel_Reina,Miguel Reina,SOCCER PLAYER,slug_exacto
P-44334,Pepe,Reina,1982-08-31,Q163666,2172487,Pepe_Reina,Pepe Reina,SOCCER PLAYER,slug_exacto
P-84320,not applicable,Reinaldo,1957-01-11,Q742644,6011371,José_Reinaldo_de_Lima,José Reinaldo de Lima,SOCCER PLAYER,slug_exacto
P-40743,Uwe,Reinders,1955-01-19,Q568373,6895901,Uwe_Reinders,Uwe Reinders,SOCCER PLAYER,slug_exacto
P-66639,Hannes,Reinmayr,1969-08-23,Q664964,5570587,Hannes_Reinmayr,Hannes Reinmayr,SOCCER PLAYER,slug_exacto
P-34664,Carlos,Reinoso,1945-03-07,Q528630,2243410,Carlos_Reinoso,Carlos Reinoso,SOCCER PLAYER,slug_exacto
P-67426,Andreas,Reisinger,1963-10-14,,,,,,sin_match
P-27926,Michael,Reiziger,1973-05-03,Q34658,756415,Michael_Reiziger,Michael Reiziger,SOCCER PLAYER,slug_exacto
P-72296,Kjetil,Rekdal,1968-11-06,Q431107,1226141,Kjetil_Rekdal,Kjetil Rekdal,COACH,slug_exacto
P-15615,François,Remetter,1928-08-08,Q1347179,10636364,François_Remetter,François Remetter,SOCCER PLAYER,slug_exacto
P-01357,Leandro,Remondini,1917-11-17,Q2521936,17299574,Leandro_Remondini,Leandro Remondini,SOCCER PLAYER,slug_exacto
P-21776,Loïc,Rémy,1987-01-02,Q114859,7064453,Loïc_Rémy,Loïc Rémy,SOCCER PLAYER,slug_exacto
P-60490,not applicable,Renato,1944-12-05,,,,,,sin_match
P-56757,not applicable,Renato,1957-02-21,Q1043195,7147672,Carlos_Renato_Frederico,Carlos Renato Frederico,SOCCER PLAYER,slug_exacto
P-48499,Pascal,Renier,1971-08-03,Q2711451,3073500,Pascal_Renier,Pascal Renier,SOCCER PLAYER,slug_exacto
P-88903,Michel,Renquin,1955-11-03,Q1373699,12886197,Michel_Renquin,Michel Renquin,SOCCER PLAYER,slug_exacto
P-63266,Rob,Rensenbrink,1947-07-03,Q311393,616567,Rob_Rensenbrink,Rob Rensenbrink,SOCCER PLAYER,slug_exacto
P-89554,Johnny,Rep,1951-11-25,Q313382,5478552,Johnny_Rep,Johnny Rep,SOCCER PLAYER,slug_exacto
P-94447,Marco,Reus,1989-05-31,Q152377,21194159,Marco_Reus,Marco Reus,SOCCER PLAYER,slug_exacto
P-74629,Stefan,Reuter,1966-10-16,Q327285,5104668,Stefan_Reuter,Stefan Reuter,SOCCER PLAYER,slug_exacto
P-94643,Anthony,Réveillère,1979-11-10,Q1922,3147205,Anthony_Réveillère,Anthony Réveillère,SOCCER PLAYER,slug_exacto
P-70218,Daniel,Revelez,1959-09-30,,,,,,sin_match
P-78126,Carles,Rexach,1947-01-13,Q358414,5317242,Carles_Rexach,Carles Rexach,SOCCER PLAYER,slug_exacto
P-58469,Gilbert,Rey,1930-10-30,,,,,,sin_match
P-67346,Kurt,Rey,1923-12-10,,,,,,sin_match
P-03287,Diego,Reyes,1992-09-19,Q672388,31627075,Diego_Antonio_Reyes,Diego Antonio Reyes,SOCCER PLAYER,slug_exacto
P-17652,Eladio,Reyes,1948-01-08,Q2476848,33287998,Eladio_Reyes,Eladio Reyes,SOCCER PLAYER,slug_exacto
P-83711,José Antonio,Reyes,1983-09-01,Q276399,951813,José_Antonio_Reyes,José Antonio Reyes,SOCCER PLAYER,slug_exacto
P-07985,José Pilar,Reyes,1955-10-12,Q794541,33287648,José_Pilar_Reyes,José Pilar Reyes,SOCCER PLAYER,slug_exacto
P-49850,Pedro,Reyes,1972-11-13,Q2602528,5309660,Pedro_Reyes_(footballer),Pedro Reyes,SOCCER PLAYER,slug_exacto
P-92848,Salvador,Reyes,1936-09-20,Q1234685,9205134,Salvador_Reyes_Monteón,Salvador Reyes Monteón,SOCCER PLAYER,slug_exacto
P-56114,Eduardo,Reyes Ortiz,1907-01-01,Q2697464,31781501,Eduardo_Reyes_Ortiz,Eduardo Reyes Ortiz,SOCCER PLAYER,slug_exacto
P-35684,Luis,Reyes Peñaranda,1911-06-05,Q2482034,50815981,Luis_Reyes_(Bolivian_footballer),Luis Reyes,SOCCER PLAYER,api_qid
P-97459,Claudio,Reyna,1973-07-20,Q363257,773306,Claudio_Reyna,Claudio Reyna,SOCCER PLAYER,slug_exacto
P-85878,Giovanni,Reyna,2002-11-13,Q75019636,62861387,Giovanni_Reyna,Giovanni Reyna,SOCCER PLAYER,slug_exacto
P-79702,Luis,Reyna,1959-05-16,,,,,,sin_match
P-96490,Rahman,Rezaei,1975-02-20,Q457623,1788159,Rahman_Rezaei,Rahman Rezaei,SOCCER PLAYER,slug_exacto
P-47137,Ramin,Rezaeian,1990-03-21,Q7289588,27410350,Ramin_Rezaeian,Ramin Rezaeian,SOCCER PLAYER,slug_exacto
P-32719,Abdelfettah,Rhiati,1963-02-25,,,,,,sin_match
P-40949,Chol-myong,Ri,1988-02-18,Q554081,27511389,Ri_Chol-myong,Ri Chol-myong,SOCCER PLAYER,slug_exacto
P-66310,Jun-il,Ri,1987-08-24,Q370475,26893086,Ri_Jun-il,Ri Jun-il,SOCCER PLAYER,slug_exacto
P-72474,Kwang-chon,Ri,1985-09-04,Q14135,25350056,Ri_Kwang-chon,Ri Kwang-chon,SOCCER PLAYER,slug_exacto
P-79720,Kwang-hyok,Ri,1987-08-17,Q546040,25309738,Ri_Kwang-hyok,Ri Kwang-hyok,SOCCER PLAYER,slug_exacto
P-08689,Myong-guk,Ri,1986-09-09,Q318545,25309790,Ri_Myong-guk,Ri Myong-guk,SOCCER PLAYER,slug_exacto
P-42740,Éverton,Ribeiro,1989-04-10,Q4025436,11103500,Éverton_Ribeiro,Éverton Ribeiro,SOCCER PLAYER,slug_exacto
P-63783,José,Ribeiro,1957-11-02,,,,,,sin_match
P-55659,Franck,Ribéry,1983-04-07,Q1918,3002912,Franck_Ribéry,Franck Ribéry,SOCCER PLAYER,slug_exacto
P-30514,Hámilton,Ricard,1974-01-12,Q80937,5682650,Hámilton_Ricard,Hámilton Ricard,SOCCER PLAYER,slug_exacto
P-57975,not applicable,Ricardinho,1976-05-23,Q72886,3213494,Ricardinho,Ricardinho,COACH,api_qid
P-24930,João,Ricardo,1970-01-07,Q533602,5172214,João_Ricardo,João Ricardo,SOCCER PLAYER,api_qid
P-45039,not applicable,Ricardo,1971-12-30,Q442911,1515382,"Ricardo_(footballer,_born_1971)",Ricardo,SOCCER PLAYER,slug_exacto
P-45712,not applicable,Ricardo,1976-02-11,Q492484,1138029,"Ricardo_(footballer,_born_1976)",Ricardo,SOCCER PLAYER,slug_exacto
P-84787,Declan,Rice,1999-01-14,Q30007142,54100580,Declan_Rice,Declan Rice,SOCCER PLAYER,slug_exacto
P-06541,Ray,Richards,1946-05-18,,,,,,sin_match
P-68016,not applicable,Richarlison,1997-05-10,Q20806743,47469008,Richarlison,Richarlison,SOCCER PLAYER,slug_exacto
P-97252,Lars,Ricken,1976-07-10,Q506919,2136965,Lars_Ricken,Lars Ricken,SOCCER PLAYER,slug_exacto
P-99080,Donovan,Ricketts,1977-06-07,Q426615,5424353,Donovan_Ricketts,Donovan Ricketts,SOCCER PLAYER,slug_exacto
P-25593,Fabian,Rieder,2002-02-16,Q101033685,65725143,Fabian_Rieder,Fabian Rieder,SOCCER PLAYER,slug_exacto
P-43380,Karl-Heinz,Riedle,1965-09-16,Q159951,2419849,Karl-Heinz_Riedle,Karl-Heinz Riedle,SOCCER PLAYER,slug_exacto
P-38526,Johann,Riegler,1929-07-17,,,,,,sin_match
P-77711,Marc,Rieper,1968-06-05,Q923361,4534532,Marc_Rieper,Marc Rieper,SOCCER PLAYER,slug_exacto
P-92243,Fernando,Riera,1920-06-27,Q2413442,10938317,Fernando_Riera,Fernando Riera,SOCCER PLAYER,slug_exacto
P-30507,Jan,Říha,1915-11-11,,,,,,sin_match
P-92391,Frank,Rijkaard,1962-09-30,Q169098,616575,Frank_Rijkaard,Frank Rijkaard,COACH,slug_exacto
P-54124,Luis,Rijo,1927-09-28,Q24310,16622287,Luis_Rijo,Luis Rijo,SOCCER PLAYER,slug_exacto
P-48827,Wim,Rijsbergen,1952-01-18,Q706838,7304541,Wim_Rijsbergen,Wim Rijsbergen,COACH,slug_exacto
P-84905,not applicable,Rildo,1942-01-23,Q38794,6012023,Rildo_da_Costa_Menezes,Rildo da Costa Menezes,SOCCER PLAYER,slug_exacto
P-78113,Nick,Rimando,1979-06-17,Q1356730,1163683,Nick_Rimando,Nick Rimando,SOCCER PLAYER,slug_exacto
P-49642,Miguel,Rimba,1967-11-01,Q2731813,2862127,Miguel_Rimba,Miguel Rimba,SOCCER PLAYER,slug_exacto
P-12835,Gilmar,Rinaldi,1959-01-13,Q2015814,4604417,Gilmar_Rinaldi,Gilmar Rinaldi,SOCCER PLAYER,slug_exacto
P-69504,Freddy,Rincón,1966-08-14,Q225837,1425088,Freddy_Rincón,Freddy Rincón,SOCCER PLAYER,slug_exacto
P-91175,Hipólito,Rincón,1957-04-28,Q652400,9414681,Hipólito_Rincón,Hipólito Rincón,SOCCER PLAYER,slug_exacto
P-56255,Patrice,Rio,1948-08-15,Q1373025,8771698,Patrice_Rio,Patrice Rio,SOCCER PLAYER,slug_exacto
P-49701,Roger,Rio,1913-02-13,Q1787839,25710984,Roger_Rio,Roger Rio,SOCCER PLAYER,slug_exacto
P-93612,Bruce,Rioch,1947-09-06,Q373052,1537662,Bruce_Rioch,Bruce Rioch,COACH,slug_exacto
P-98216,Carlos,Riolfo,1905-11-05,Q612442,16582545,Carlos_Riolfo,Carlos Riolfo,SOCCER PLAYER,slug_exacto
